spotify_id,daily_rank,daily_movement,weekly_movement,country,popularity,is_explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0sfk352FO8bJUjWjIsyzSR,12,3,-1,VE,84,FALSE,144427,0.722,0.519,8,-10.142,1,0.297,0.555,0,0.118,0.779,170.058,4
5jt25aFjW2kNoBqaEVaz5W,13,0,-1,VE,87,TRUE,202173,0.757,0.789,5,-3.46,0,0.0583,0.307,0,0.0717,0.464,91.911,4
2kz1YOhJiNubjigR1gB1VX,14,-3,0,VE,90,TRUE,197052,0.845,0.795,9,-3.502,0,0.0681,0.343,1.78E-05,0.224,0.681,94.969,4
559YUIWxUc8Mx4lsla13Ff,15,-1,-2,VE,85,TRUE,190496,0.711,0.752,7,-7.574,0,0.2,0.191,0.0106,0.338,0.528,145.047,4
4bw8mcDUSRWfQo63ZTYRnU,16,0,-1,VE,90,TRUE,142334,0.909,0.762,9,-3.974,1,0.0643,0.434,0,0.0856,0.843,101.987,3
2CeKVsFFXG4QzA415QygGb,17,0,-1,VE,87,FALSE,155960,0.865,0.573,5,-5.501,1,0.0678,0.0863,0,0.305,0.563,94.999,4
7JwdbqIpiuWvGbRryKSuBz,18,2,2,VE,72,FALSE,190560,0.841,0.783,6,-4.915,0,0.0432,0.106,2.49E-06,0.0528,0.514,94.989,4
3nNmRE0DxHC6ZaKkrpUumS,19,2,-2,VE,89,TRUE,216327,0.847,0.724,1,-5.41,1,0.298,0.0869,1.11E-06,0.118,0.396,94.601,4
6irysuQyZWd7Bjj7ePiOs2,20,-2,-1,VE,88,TRUE,231693,0.831,0.759,1,-3.627,0,0.0502,0.277,0,0.125,0.244,107.961,4
0QRHOAeU8JRaVVn3UoZBih,21,2,-3,VE,86,TRUE,211879,0.724,0.578,10,-7.117,1,0.0819,0.632,1.06E-06,0.0943,0.757,167.985,4
0p0cOpBujR114Wirv5AM7W,22,0,-1,VE,84,TRUE,173991,0.711,0.718,1,-5.671,1,0.0994,0.379,0,0.119,0.689,159.953,4
1zsPaEkglFvxjAhrM8yhpr,23,4,0,VE,87,FALSE,196600,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,4
3tt9i3Hhzq84dPS8H7iSiJ,24,0,15,VE,85,FALSE,162637,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98E-06,0.218,0.85,124.98,4
7JROzRIIqOlXCLeqKUMhb2,25,-13,24,VE,61,FALSE,192466,0.575,0.658,11,-11.306,0,0.131,0.18,8.88E-05,0.08,0.97,104.188,4
0J9g1MMJDhyvOb3NWckHMm,26,3,9,VE,88,TRUE,219333,0.852,0.881,5,-2.546,0,0.126,0.0602,6.44E-06,0.0682,0.556,96.984,4
54zcJnb3tp9c5OVKREZ1Is,27,1,3,VE,88,FALSE,154374,0.634,0.725,5,-4.945,0,0.0587,0.0776,0,0.211,0.795,159.845,4
0EhuGnOS6fTc5l5UNtDEH2,28,3,-2,VE,84,TRUE,288000,0.623,0.799,8,-4.152,0,0.0713,0.153,0,0.365,0.552,169.901,4
2HafqoJbgXdtjwCOvNEF14,29,8,-5,VE,97,FALSE,184061,0.537,0.421,5,-8.72,1,0.0285,0.827,0,0.138,0.524,98.224,4
4qSEvFGCpde73gqIuq3sho,30,3,-3,VE,87,TRUE,208000,0.801,0.645,6,-5.605,0,0.0706,0.604,0,0.118,0.528,119.935,4
3Ua0m0YmEjrMi9XErKcNiR,31,19,19,VE,93,FALSE,212241,0.629,0.733,7,-5.445,1,0.0419,0.0025,0,0.357,0.362,120.001,4
7yIIeKUxTpn36X6CFJhgEi,32,4,-4,VE,90,TRUE,159170,0.795,0.678,11,-7.905,0,0.0586,0.0398,0.35,0.072,0.788,101.032,4
0CYTGMBYkwUxrj1MWDLrC5,33,5,-1,VE,85,TRUE,168133,0.743,0.831,8,-4.042,0,0.0584,0.114,6.43E-05,0.35,0.609,95.975,4
0DWdj2oZMBFSzRsi2Cvfzf,34,-2,-9,VE,89,TRUE,197933,0.72,0.63,4,-3.547,0,0.277,0.673,0,0.0936,0.607,179.974,4
0T2pB7P1VdXPhLdQZ488uH,35,4,-13,VE,85,TRUE,171880,0.709,0.56,4,-4.867,0,0.171,0.034,0,0.315,0.541,170.082,4
05sO6FK8E9l2cfwnEUTjHq,36,6,4,VE,80,TRUE,172506,0.916,0.481,6,-4.483,0,0.194,0.0179,0,0.121,0.714,95.998,4
4PA1wK0leCjmRZlP5dQ8Lv,37,3,-3,VE,86,TRUE,191320,0.715,0.642,10,-7.492,0,0.0515,0.0687,0,0.0997,0.169,105.964,4
7qThJQYcDMwvEFTcQQHEHV,38,-19,12,VE,60,FALSE,196240,0.605,0.688,5,-11.166,0,0.238,0.306,0,0.127,0.918,151.759,4
2HRgqmZQC0MC7GeNuDIXHN,39,-13,3,VE,90,TRUE,183550,0.79,0.831,11,-4.185,1,0.044,0.312,0,0.0797,0.872,124.987,4
3TYOH7ta0101NYssoH5GlU,40,5,-7,VE,83,TRUE,202635,0.822,0.487,1,-5.815,1,0.223,0.385,6.55E-05,0.115,0.193,134.046,4
2Yc3MHpZ9R5UCIz78E20AQ,41,5,0,VE,80,FALSE,90613,0.692,0.633,7,-3.085,0,0.0721,0.039,4.09E-05,0.118,0.319,98.088,4
5ixdmTpCmH5diBA1j154wN,42,1,-11,VE,84,TRUE,165582,0.795,0.815,1,-3.322,1,0.0821,0.0368,3.82E-05,0.227,0.334,94.991,4
0PB0O24JqAuNdOAFVJljMS,43,1,7,VE,84,TRUE,208125,0.683,0.764,2,-5.995,1,0.0441,0.0427,0,0.0963,0.137,149.949,4
64CxbY7HD7nOtmfoaiWYMT,44,3,0,VE,63,FALSE,200598,0.863,0.599,3,-7.268,0,0.105,0.137,0.00154,0.116,0.439,115.028,4
6FvMc0dfKvSbzFmqfT1GoG,45,-4,5,VE,71,FALSE,169911,0.613,0.552,5,-7.71,1,0.207,0.631,0,0.119,0.588,112.678,4
4SW9gHnW8NfKOdqmh0ij45,46,4,-10,VE,88,FALSE,132294,0.801,0.517,2,-8.205,0,0.269,0.494,1.45E-06,0.355,0.923,160.254,4
4NoOME4Dhf4xgxbHDT7VGe,47,2,-18,VE,84,TRUE,200120,0.794,0.807,1,-3.447,0,0.326,0.334,0,0.104,0.575,178.003,4
7MVIfkyzuUmQ716j8U7yGR,48,2,-10,VE,87,FALSE,128677,0.838,0.708,5,-4.668,0,0.166,0.176,0,0.343,0.96,119.984,4
2aSC37yalePmMAonZU7tWS,49,-24,1,VE,57,FALSE,223386,0.644,0.908,9,-7.149,1,0.0504,0.745,0,0.108,0.934,165.384,3
4WiQA1AGWHFvaxBU6bHghs,50,0,-5,VE,84,FALSE,151324,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,4
7aPsseax6rNFyipHn9A5CR,1,0,1,UY,84,FALSE,134144,0.753,0.77,7,-5.751,1,0.0341,0.0966,0,0.279,0.971,149.144,4
6Es8Sk3xe1HiJ2MXCfHHwR,2,0,-1,UY,82,FALSE,140625,0.833,0.809,5,-2.751,0,0.0381,0.0836,0,0.112,0.905,128.055,4
1gAPIjqunPXRA4y1kYZi0q,3,0,1,UY,77,FALSE,147375,0.742,0.692,11,-3.687,1,0.0469,0.179,0,0.188,0.897,100.03,4
4sl3IoHskl2Kbdy27gZ4yn,4,0,3,UY,82,FALSE,122500,0.811,0.649,6,-5.089,1,0.111,0.343,0,0.121,0.756,96.076,4
6gV8ALkSHfJi7Bprabr1FC,5,1,14,UY,71,FALSE,171500,0.615,0.728,11,-4.136,1,0.0752,0.485,0,0.0672,0.84,89.681,4
5f4mOETLngamMDTJnbF9s7,6,1,-3,UY,83,FALSE,120600,0.858,0.677,8,-4.294,1,0.118,0.106,0,0.246,0.584,100.046,4
0H9WU0OIXPpbOVgzzOanXb,7,-2,1,UY,81,TRUE,158535,0.781,0.601,7,-5.817,1,0.0459,0.513,0,0.268,0.853,88.06,4
7HrgGbnNKZKhBL70aFKpXk,8,0,-3,UY,82,FALSE,234105,0.78,0.63,9,-4.719,1,0.105,0.307,0,0.18,0.789,87.999,4
3cDyocF0Ibdfs1SFQk5cLZ,9,0,-3,UY,91,TRUE,199946,0.822,0.711,6,-4.943,1,0.0668,0.179,1.46E-05,0.083,0.934,102.984,4
0jhU9qQxWCMTNriBRauELk,10,3,40,UY,61,FALSE,241855,0.732,0.84,4,-4.007,0,0.203,0.219,0,0.186,0.534,104.021,4
6PMapQ7YSxkhAgNOvvoiWs,11,0,-2,UY,75,TRUE,159101,0.577,0.513,10,-7.653,0,0.0541,0.0613,0,0.338,0.502,177.939,4
3tiJUOfAEqIrLFRQgGgdoY,12,-2,-2,UY,85,FALSE,162500,0.499,0.519,11,-8.199,1,0.0595,0.109,0,0.276,0.848,192.147,4
1Hs1uUl8o2VtDp1DABFq0O,13,-1,-1,UY,86,FALSE,338000,0.813,0.682,0,-3.598,1,0.0402,0.107,0,0.108,0.634,120.011,4
6XbtvPmIpyCbjuT0e8cQtp,14,4,-3,UY,93,FALSE,186000,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13E-05,0.108,0.264,100.02,4
1lSayCmr2lS6ndxELoabIG,15,0,14,UY,76,FALSE,167419,0.771,0.656,5,-4.078,0,0.065,0.0863,0,0.115,0.609,93.069,4
4GvEuYAfJlICR2SpMDaBxQ,16,4,11,UY,74,TRUE,172774,0.869,0.568,8,-8.648,0,0.0729,0.0023,0.00177,0.0778,0.35,98.015,4
5O9IqFNUVtjRlDpdKex3YH,17,-3,7,UY,79,TRUE,176796,0.781,0.573,7,-6.439,0,0.107,0.373,0,0.117,0.516,89.911,4
04sktg3deiYUweHfbFUZTM,18,-1,-4,UY,60,FALSE,184586,0.618,0.793,11,-4.013,0,0.0493,0.163,0,0.0822,0.688,88.01,4
6Z28dALKtAgZ7AZRfjMQjY,19,-3,-1,UY,80,FALSE,168000,0.736,0.512,11,-10.957,1,0.0771,0.00705,0,0.197,0.802,149.987,4
6hv8hai0yo19JF2c6pppj6,20,-1,-5,UY,76,FALSE,151653,0.882,0.783,7,-4.023,0,0.0985,0.0605,4.74E-05,0.141,0.555,127.035,4
7iQXYTyuG13aoeHxGG28Nh,21,3,-8,UY,96,TRUE,162767,0.911,0.778,5,-2.248,1,0.262,0.0887,2.16E-05,0.179,0.345,96.057,4
4jn3R3KF5hx2fCiXlj89yE,22,6,10,UY,81,FALSE,185241,0.767,0.607,5,-6.875,0,0.0516,0.0927,0,0.112,0.38,104.98,4
7bywjHOc0wSjGGbj04XbVi,23,15,27,UY,88,FALSE,196800,0.774,0.86,7,-2.888,0,0.13,0.131,0,0.116,0.446,100.019,4
2E9bJ7vsFylaYwLwf6dH4f,24,11,26,UY,48,FALSE,215000,0.914,0.607,11,-5.244,1,0.163,0.0881,4.20E-06,0.263,0.635,96.041,4
7MVIfkyzuUmQ716j8U7yGR,25,6,-2,UY,87,FALSE,128677,0.838,0.708,5,-4.668,0,0.166,0.176,0,0.343,0.96,119.984,4
7w7BrPbOjF5OxChs2dxFve,26,-3,-4,UY,78,FALSE,165854,0.804,0.555,1,-4.991,1,0.107,0.0924,0,0.0699,0.64,89.946,4
673exMTKtkaNosGrNAikth,27,-5,-11,UY,59,FALSE,127628,0.569,0.707,8,-4.005,1,0.079,0.106,0,0.0403,0.765,75.161,4
4SW9gHnW8NfKOdqmh0ij45,28,11,-2,UY,88,FALSE,132294,0.801,0.517,2,-8.205,0,0.269,0.494,1.45E-06,0.355,0.923,160.254,4
2l3bporWnhbXY7O7pLcBUf,29,21,21,UY,51,TRUE,276927,0.701,0.553,7,-8.532,1,0.136,0.183,0,0.0886,0.683,171.962,4
2HafqoJbgXdtjwCOvNEF14,30,11,1,UY,97,FALSE,184061,0.537,0.421,5,-8.72,1,0.0285,0.827,0,0.138,0.524,98.224,4
5RqSsdzTNPX1uzkmlHCFvK,31,1,-14,UY,93,TRUE,172797,0.841,0.738,7,-7.455,0,0.307,0.52,0,0.0892,0.484,169.918,4
3oNnzH6hmqIGIhJ1NcHlrh,32,-3,-11,UY,83,FALSE,160535,0.681,0.792,1,-4.795,1,0.0587,0.334,2.05E-06,0.295,0.4,98.09,4
7xX7bER73YZSE4m76OpMXV,33,-3,-3,UY,77,FALSE,157830,0.73,0.656,10,-2.628,1,0.0454,0.012,0,0.0872,0.694,137.829,3
48Pf7zioiN5Npe8EjDgoss,34,-8,3,UY,58,FALSE,181745,0.61,0.855,7,-4.166,1,0.0548,0.129,0,0.0571,0.819,131.18,4
6jRZ33ifS5VOTMwmPxhPhN,35,-14,-2,UY,81,FALSE,204000,0.736,0.9,1,-4.575,1,0.0825,0.224,0,0.375,0.562,149.947,4
5KTSHYA5CetGTZuRYYJcHi,36,-9,2,UY,67,FALSE,151500,0.787,0.742,9,-9.216,1,0.0574,0.0773,0,0.0996,0.942,110.967,4
7HdEUquZzUzPjgSllvlJGl,37,-12,-12,UY,75,FALSE,145054,0.678,0.624,6,-3.712,1,0.0589,0.279,0,0.105,0.927,90.983,3
7ABLbnD53cQK00mhcaOUVG,38,-5,-10,UY,94,TRUE,197920,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4
1xxtsuafCIJm7WPQ1tdDDi,39,5,11,UY,63,FALSE,156631,0.613,0.775,0,-4.241,1,0.032,0.254,0,0.275,0.727,142.437,3
1iLbUmb2b2btyAAcQ68a1p,40,6,-4,UY,85,FALSE,189901,0.795,0.553,4,-8.496,0,0.244,0.527,2.84E-06,0.112,0.739,124.109,4
1NMbORRsowjN8q000xlJ8l,41,-5,8,UY,79,FALSE,165918,0.73,0.854,3,-5.115,0,0.0515,0.0935,0,0.688,0.966,148.038,4
7v7RTZrtBsoENSPD0SCMLy,42,-8,-1,UY,77,FALSE,171667,0.713,0.445,9,-9.624,1,0.0391,0.396,0,0.247,0.693,89.896,4
2kz1YOhJiNubjigR1gB1VX,43,2,-9,UY,90,TRUE,197052,0.845,0.795,9,-3.502,0,0.0681,0.343,1.78E-05,0.224,0.681,94.969,4
3J3yRkO999AgZT4LMum1Yc,44,-4,-5,UY,70,FALSE,141501,0.75,0.681,2,-6.307,1,0.0435,0.234,0,0.227,0.611,81.982,4
2bNCiY24Eh4saMcc23bvUN,45,-8,-25,UY,80,TRUE,160856,0.747,0.765,9,-4.184,0,0.0547,0.374,4.66E-06,0.202,0.514,98.012,4
2df5CkXBJO7jTGXm54dFJy,46,-3,-11,UY,76,FALSE,203636,0.765,0.659,11,-5.059,0,0.0825,0.0892,3.83E-05,0.149,0.567,132.066,4
11PV8CaPqlto9Uejx92C35,47,-5,-5,UY,80,FALSE,221601,0.721,0.782,11,-3.51,1,0.045,0.251,0,0.107,0.77,90.001,4
6ZVLfXr015ogdhov4FW4pG,48,2,-8,UY,77,FALSE,181043,0.721,0.821,4,-3.695,0,0.0548,0.0591,0,0.237,0.369,115.076,4
6K7gGdiXiKHTaA5M98uT1F,49,1,-4,UY,83,FALSE,182500,0.649,0.539,11,-6.322,0,0.0395,0.658,0,0.123,0.544,95.994,1
5FWQLEX0lavdxiWGBNkBQ4,50,-1,-7,UY,76,FALSE,182075,0.595,0.675,8,-3.814,1,0.108,0.121,1.24E-06,0.314,0.612,140.978,3
2EjXfH91m7f8HiJN1yQg97,1,0,0,US,98,FALSE,126266,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,4
7vQbuQcyTflfCIOu3Uzzya,2,0,0,US,94,FALSE,130973,0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,4
0bYg9bo50gSsH3LtXe2SQn,3,0,0,US,100,FALSE,241106,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4
06qMRF18gwbOYYbnP2du6i,4,0,1,US,89,FALSE,265960,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71E-06,0.156,0.935,107.732,4
1IcR6RlgvDczfvoWJSSY2A,5,0,1,US,79,FALSE,151000,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34E-06,0.122,0.649,201.739,3
4xhsWYTOGcal8zt0J161CU,6,2,-2,US,97,TRUE,138411,0.943,0.558,2,-4.911,1,0.0568,0.0026,2.19E-06,0.0937,0.606,104.983,4
2uFaJJtFpPDc5Pa95XzTvg,7,-1,2,US,95,FALSE,117146,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45E-06,0.175,0.701,134.009,4
77khP2fIVhSW23NwxrRluh,8,-1,5,US,91,FALSE,135533,0.683,0.375,0,-13.056,1,0.0303,0.579,0,0.076,0.888,140.467,4
0lizgQ7Qw35od7CYaoMBZb,9,0,41,US,96,FALSE,204093,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,4
1rv46mRwDqMEhOBZ7vODg3,10,0,2,US,87,FALSE,207199,0.331,0.223,4,-11.274,1,0.0338,0.88,5.92E-06,0.343,0.355,92.896,3
3vkCueOmm7xQDoJ17W1Pm3,11,6,-3,US,98,FALSE,137773,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,4
3YZE5qDV7u1ZD1gZc47ZeR,12,1,3,US,86,FALSE,229640,0.509,0.812,8,-5.439,1,0.0537,0.00128,1.99E-05,0.214,0.689,159.878,4
7fUYUcWy853HS8YJn0b3Sr,13,-2,3,US,83,FALSE,181266,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21E-06,0.316,0.853,91.751,4
0oPdaY4dXtc3ZsaG17V972,14,-2,6,US,88,FALSE,182066,0.513,0.831,2,-9.004,1,0.0383,0.55,0,0.336,0.963,148.837,4
0mflMxspEfB0VbI1kyLiAv,15,6,-4,US,93,FALSE,182346,0.662,0.488,9,-6.894,1,0.0682,0.782,0,0.102,0.817,117.913,4
6tjituizSxwSmBB5vtgHZE,16,0,5,US,83,FALSE,119786,0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,4
5humEOJehpAwMJEJmb0JJ2,17,-2,33,US,69,FALSE,190973,0.31,0.095,1,-17.828,1,0.0366,0.904,3.43E-05,0.128,0.188,72.76,4
4so0Wek9Ig1p6CRCHuINwW,18,-4,1,US,90,FALSE,177480,0.317,0.158,9,-16.485,1,0.0381,0.673,0.353,0.338,0.247,130.503,3
3rUGC1vUpkDG9CZFHMur1t,19,1,-12,US,99,TRUE,131872,0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1
4KULAymBBJcPRpk1yO4dOG,20,4,-6,US,92,FALSE,227195,0.429,0.453,0,-7.746,1,0.0459,0.554,2.00E-06,0.102,0.155,77.639,4
2pXpURmn6zC5ZYDMms6fwa,21,-3,5,US,90,FALSE,155933,0.724,0.276,7,-12.25,1,0.0599,0.76,0,0.116,0.718,112.874,4
4HEOgBHRCExyYVeTyrXsnL,22,-3,5,US,88,FALSE,120693,0.512,0.339,8,-13.119,1,0.0498,0.727,0,0.0977,0.951,174.609,4
5PyDJG7SQRgWXefgexqIge,23,8,-1,US,84,TRUE,265360,0.755,0.687,8,-6.247,0,0.101,0.183,0.000177,0.125,0.381,123.01,4
1foCxQtxBweJtZmdxhEHVO,24,-2,4,US,79,FALSE,206066,0.7,0.139,8,-12.346,1,0.0607,0.902,0,0.185,0.49,84.485,4
5xlS0QkVrSH7ssEbBgBzbM,25,-2,15,US,85,FALSE,118840,0.602,0.553,11,-9.336,1,0.0328,0.108,0,0.0512,0.971,130.594,4
1udwFobQ1JoOdWPQrp2b6u,26,10,-8,US,91,TRUE,229938,0.575,0.56,5,-7.302,1,0.478,0.173,0,0.257,0.471,75.956,4
1a73gcEg6h6Re6hHXoVltJ,27,2,23,US,83,TRUE,172137,0.928,0.458,11,-6.751,1,0.187,0.0175,0.000446,0.118,0.242,144.995,4
2pnPe4pJtq7689i5ydzvJJ,28,-2,22,US,88,FALSE,165733,0.681,0.715,7,-10.609,0,0.0912,0.812,9.43E-06,0.0777,0.957,152.132,4
3QiAAp20rPC3dcAtKtMaqQ,29,-4,15,US,89,FALSE,129173,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,4
2YSzYUF3jWqb9YP9VXmpjE,30,7,-7,US,92,TRUE,260111,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92E-05,0.205,0.138,136.952,4
6rjuKpPydT2SxN15TZpV7r,31,3,5,US,85,TRUE,144390,0.722,0.785,7,-5.451,0,0.0763,0.0942,0,0.119,0.529,122.986,4
1BxfuPKGuaTgP7aM0Bbdwr,32,0,-7,US,98,FALSE,178426,0.552,0.702,9,-5.707,1,0.157,0.117,2.06E-05,0.105,0.564,169.994,4
47ohYW8e7dxCYn9qbUMBCI,33,-6,4,US,84,FALSE,166453,0.325,0.759,8,-7.146,1,0.053,0.395,0.000362,0.0773,0.36,126.627,4
0rHToGels2lt8Y0mCYoF90,34,-6,8,US,88,FALSE,68760,0.684,0.437,9,-10.522,1,0.0491,0.742,1.58E-05,0.224,0.964,107.607,4
4kKdvXD0ez7jp1296JmAts,35,-5,15,US,90,FALSE,155453,0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169,4
7xapw9Oy21WpfEcib2ErSA,36,-3,13,US,92,FALSE,182946,0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,4
3WMj8moIAXJhHsyLaqIIHI,37,8,-8,US,90,FALSE,228013,0.369,0.192,4,-12.151,0,0.04,0.555,8.35E-06,0.0954,0.148,175.212,3
4iZ4pt7kvcaH6Yo8UoZ4s2,38,0,-14,US,92,TRUE,201800,0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
4rXLjWdF2ZZpXCVTfWcshS,39,2,-9,US,93,TRUE,125040,0.847,0.622,1,-6.747,0,0.0903,0.119,0,0.285,0.22,130.001,4
04vLj9QUXoKdRlsp3gkURo,40,-5,10,US,86,FALSE,175333,0.5,0.224,3,-12.431,1,0.0935,0.646,0,0.284,0.62,202.481,4
4qmG24ebshLXtKu9HIShBP,41,9,9,US,68,TRUE,217526,0.773,0.597,2,-7.138,1,0.309,0.194,0,0.22,0.305,160.101,4
56y1jOTK0XSvJzVv9vHQBK,42,0,-4,US,88,TRUE,230480,0.864,0.556,2,-7.683,0,0.194,0.255,3.85E-06,0.112,0.726,99.974,4
7K3BhSpAxZBznislvUMVtn,43,4,-10,US,86,TRUE,163854,0.492,0.675,6,-5.456,1,0.0389,0.467,0,0.142,0.478,203.759,4
7aqfrAY2p9BUSiupwk3svU,44,5,-9,US,90,TRUE,247444,0.47,0.64,2,-7.779,1,0.32,0.0277,0,0.382,0.248,163.92,4
1kuGVB7EU95pJObxwvfwKS,45,3,-6,US,94,TRUE,219724,0.511,0.532,5,-5.745,1,0.0578,0.177,0,0.291,0.35,138.005,4
6wsqVwoiVH2kde4k4KKAFU,46,4,2,US,91,TRUE,211582,0.927,0.619,5,-4.441,0,0.0539,0.0186,0,0.104,0.817,117.995,4
1SV1fxF65n9NhRHp3KlBuu,47,-8,3,US,91,FALSE,227653,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,4
5ZJGv7aGdIr9IGpxzSG18T,48,-2,-7,US,83,TRUE,180869,0.736,0.769,11,-5.546,0,0.258,0.027,0,0.23,0.388,137.947,4
3QIoEi8Enr9uHffwInGIsC,49,-6,1,US,87,FALSE,177440,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,3
3bMfUUpzUzqWp9II00yRhE,50,-10,0,US,83,FALSE,163093,0.367,0.122,9,-21.34,0,0.0319,0.984,4.37E-05,0.172,0.104,75.265,3
2xmQMKTjiOdkdGVgqDzezo,1,2,1,UA,64,FALSE,150723,0.759,0.464,7,-12.208,0,0.0577,0.712,0.446,0.215,0.143,109.974,4
1YeQGpxrQvp6Yg3K6SIgho,2,2,1,UA,61,FALSE,176666,0.855,0.888,0,-5.451,1,0.217,0.0261,0,0.249,0.871,124.987,4
1nZHWDoDoP0Dtgup8jTW2u,3,-1,-2,UA,73,FALSE,210465,0.619,0.758,8,-9.375,1,0.0297,0.0632,0.906,0.112,0.0603,125.009,4
11gTRcdz4wK32fghA2vrX7,4,1,0,UA,69,TRUE,114437,0.788,0.544,7,-9.738,0,0.324,0.141,0,0.0947,0.411,75.474,4
61BaxM1NIcadLu3gtWm2uT,5,1,0,UA,63,FALSE,177346,0.527,0.861,8,-6.73,1,0.0388,0.0155,0.0311,0.276,0.387,77.498,4
7LxpaPwRVTYEG2Gf5T5iLO,6,3,1,UA,61,FALSE,121666,0.925,0.472,10,-11.013,0,0.17,0.747,2.26E-05,0.0897,0.705,107.021,4
06qMRF18gwbOYYbnP2du6i,7,0,-1,UA,89,FALSE,265960,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71E-06,0.156,0.935,107.732,4
4jiwxqE1yye4hzG5CpNcUH,8,2,0,UA,67,FALSE,123789,0.631,0.581,10,-10.37,0,0.139,0.225,0.000495,0.11,0.107,94.998,4
7erP3ICSBISAa9ZH4vyo42,9,2,0,UA,59,FALSE,199567,0.873,0.616,0,-8.565,0,0.11,0.0487,0,0.159,0.542,130.13,4
6gtK39SLszESqJFu2SkId3,10,2,0,UA,60,FALSE,169956,0.72,0.674,7,-7.344,0,0.0828,0.125,0.00258,0.0928,0.219,76.617,3
6bCLkzoE3agC7Ws9NxVxIn,11,2,4,UA,65,FALSE,120111,0.769,0.31,9,-14.249,0,0.372,0.872,0,0.144,0.71,77.994,4
5mjYQaktjmjcMKcUIcqz4s,12,2,1,UA,96,FALSE,172964,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4
4QbAOvKJMIx22HvGqkFBmM,13,3,8,UA,58,FALSE,148536,0.793,0.707,9,-4.367,0,0.12,0.328,0,0.0872,0.561,81.977,4
3rUGC1vUpkDG9CZFHMur1t,14,7,2,UA,99,TRUE,131872,0.75,0.733,6,-3.18,0,0.0319,0.256,0,0.114,0.844,111.018,1
56y1jOTK0XSvJzVv9vHQBK,15,2,5,UA,88,TRUE,230480,0.864,0.556,2,-7.683,0,0.194,0.255,3.85E-06,0.112,0.726,99.974,4
2WWlNStuw5Tqg5noCtR7oq,16,-1,-5,UA,63,TRUE,104697,0.807,0.476,8,-8.07,0,0.482,0.492,0,0.101,0.443,149.096,4
5XeFesFbtLpXzIVDNQP22n,17,3,6,UA,95,FALSE,183956,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,4
2R8CylfWLqBcejsXu2mdcW,18,4,9,UA,58,FALSE,147972,0.588,0.593,11,-7.975,0,0.0382,0.0897,0.000591,0.112,0.263,147.953,4
1odExI7RdWc4BT515LTAwj,19,4,6,UA,94,FALSE,212953,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
7krNeHssTmY3ijTox4OBbD,20,6,-2,UA,59,FALSE,110526,0.869,0.456,11,-8.533,0,0.497,0.681,0,0.0698,0.381,114.136,4
6awpF8KkBWuZr1ElN2xkaW,21,-3,-9,UA,61,FALSE,245187,0.66,0.763,5,-5.101,0,0.0351,0.107,0,0.229,0.61,108.054,4
1N8TTK1Uoy7UvQNUazfUt5,22,-3,2,UA,85,TRUE,147874,0.73,0.785,8,-6.512,1,0.0554,0.0464,0.0216,0.111,0.649,94.094,4
3gH5vuIvlmzHQkPGmbkXND,23,1,-6,UA,59,FALSE,159000,0.747,0.711,11,-5.448,0,0.0645,0.348,0,0.311,0.766,125.487,4
3mMPorZSb7rycKSyo0lLuB,24,12,8,UA,57,FALSE,169500,0.727,0.539,11,-6.145,0,0.0403,0.486,0,0.126,0.276,120.045,4
